id,gh_post_gps,area_id
5911,BS-3362-7894,13
5912,BS-4406-7247,4
5913,BS-4359-3449,2
5914,BS-5880-0753,30
5915,BS-0981-0835,4
5916,BS-0707-9230,27
5917,BS-4593-1855,12
5918,BS-7884-5169,4
5919,BS-2993-9017,26
5920,BS-3672-8143,28
5921,BS-9410-5412,1
5922,BS-1755-3832,30
5923,BS-5591-0938,11
5924,BS-8083-8437,12
5925,BS-8636-3814,3
5926,BS-9451-2099,21
5927,BS-0620-6581,11
5928,BS-9812-9294,6
5929,BS-8291-3549,23
5930,BS-4452-2318,36
5931,BS-7066-6302,1
5932,BS-5338-7430,31
5933,BS-2894-9410,20
5934,BS-9093-5143,13
5935,BS-6513-4197,4
5936,BS-7264-6958,8
5937,BS-2931-7972,14
5938,BS-7576-9028,38
5939,BS-7683-7978,34
5940,BS-2861-7133,33
5941,BS-2046-6245,13
5942,BS-2266-6169,17
5943,BS-1236-0611,9
5944,BS-2884-2653,5
5945,BS-1592-0920,25
5946,BS-7700-8617,29
5947,BS-3869-9158,19
5948,BS-4451-9070,18
5949,BS-1383-9216,16
5950,BS-1076-2203,28
5951,BS-0297-7532,11
5952,BS-7692-8511,25
5953,BS-6735-4946,18
5954,BS-2001-8209,29
5955,BS-5888-5874,19
5956,BS-4505-9895,34
5957,BS-4844-2773,10
5958,BS-4860-1147,38
5959,BS-4111-7306,11
5960,BS-1589-0918,7
5961,BS-6627-1517,24
5962,BS-9023-3133,30
5963,BS-9616-7296,12
5964,BS-6180-5474,36
5965,BS-2829-9556,1
5966,BS-4074-7010,16
5967,BS-1775-9892,21
5968,BS-1469-9664,13
5969,BS-9978-5277,26
5970,BS-5317-9872,36
5971,BS-1462-3903,11
5972,BS-3034-0439,32
5973,BS-9795-4084,28
5974,BS-5288-5678,8
5975,BS-5754-5953,18
5976,BS-1106-7851,35
5977,BS-6365-5073,6
5978,BS-1559-0831,9
5979,BS-9075-4392,29
5980,BS-4878-9790,26
5981,BS-8945-3827,29
5982,BS-2819-9522,6
5983,BS-4649-7054,3
5984,BS-5044-2595,17
5985,BS-9896-3297,12
5986,BS-3723-1281,17
5987,BS-4785-7824,36
5988,BS-9899-1405,3
5989,BS-5581-5428,6
5990,BS-4373-6922,11
5991,BS-7482-7988,7
5992,BS-2635-8591,21
5993,BS-3550-3707,30
5994,BS-4394-9162,32
5995,BS-8870-0324,9
5996,BS-2328-7499,25
5997,BS-3528-0069,33
5998,BS-6088-9249,21
5999,BS-1692-7118,27
6000,BS-1436-4091,35
6001,BS-4050-2814,4
6002,BS-1441-7635,37
6003,BS-1806-2805,35
6004,BS-6992-4001,17
6005,BS-6871-3019,26
6006,BS-5875-2104,19
6007,BS-0378-3619,32
6008,BS-1200-2995,12
6009,BS-1224-2009,14
6010,BS-4734-5473,30
6011,BS-2266-8051,26
6012,BS-2160-2489,7
6013,BS-9695-2278,16
6014,BS-9752-7379,14
6015,BS-2812-5287,31
6016,BS-8076-0167,38
6017,BS-8780-4321,3
6018,BS-0206-9232,14
6019,BS-7456-3961,28
6020,BS-5370-7260,26
6021,BS-6045-3092,20
6022,BS-0119-1597,26
6023,BS-8073-7399,2
6024,BS-3466-5788,1
6025,BS-3066-3669,6
6026,BS-9663-3684,20
6027,BS-0169-2079,33
6028,BS-9534-2108,15
6029,BS-3841-7768,6
6030,BS-0495-1824,36
6031,BS-1767-5170,3
6032,BS-3411-0509,16
6033,BS-4833-6671,9
6034,BS-2065-0480,8
6035,BS-7107-9680,34
6036,BS-7231-3631,5
6037,BS-3234-6763,35
6038,BS-8257-1595,34
6039,BS-8972-3217,21
6040,BS-4902-5711,3
6041,BS-9491-5948,17
6042,BS-6940-9965,25
6043,BS-2373-4326,30
6044,BS-0974-8038,34
6045,BS-5004-7606,21
6046,BS-2824-3260,28
6047,BS-4144-4395,12
6048,BS-2724-4353,26
6049,BS-6680-1921,34
6050,BS-4425-1827,24
6051,BS-2896-4913,7
6052,BS-2240-1816,27
6053,BS-2847-4044,3
6054,BS-7284-0944,8
6055,BS-1361-0229,32
6056,BS-8613-8043,12
6057,BS-1713-7418,10
6058,BS-3840-9916,31
6059,BS-7543-9887,33
6060,BS-8719-6115,1
6061,BS-7379-3714,16
6062,BS-4186-1283,12
6063,BS-8380-1013,18
6064,BS-9908-6032,30
6065,BS-0628-6367,33
6066,BS-5842-5749,23
6067,BS-1731-4912,9
6068,BS-4870-3550,1
6069,BS-1556-4524,3
6070,BS-9781-6632,33
6071,BS-2691-9033,22
6072,BS-3461-8728,10
6073,BS-4706-0790,36
6074,BS-4413-3219,25
6075,BS-1642-3783,34
6076,BS-6358-0423,19
6077,BS-1046-2421,2
6078,BS-8059-0100,38
6079,BS-7435-9254,28
6080,BS-0763-5330,19
6081,BS-1314-1117,3
6082,BS-0034-9101,31
6083,BS-9450-4540,25
6084,BS-2731-7248,3
6085,BS-7511-3457,14
6086,BS-4316-0486,13
6087,BS-8032-7318,32
6088,BS-4482-6974,16
6089,BS-3646-3013,15
6090,BS-0464-6176,5
6091,BS-4136-6492,8
6092,BS-6670-1140,32
6093,BS-4977-6488,22
6094,BS-6655-7708,10
6095,BS-5767-7181,22
6096,BS-1630-6912,8
6097,BS-4666-9544,24
6098,BS-5067-3719,24
6099,BS-4290-2623,24
6100,BS-0846-4236,10
6101,BS-8672-7942,38
6102,BS-8455-3892,34
6103,BS-9886-1942,10
6104,BS-5529-7153,20
6105,BS-8911-9671,8
6106,BS-7897-0661,14
6107,BS-3715-8403,23
6108,BS-0988-5647,11
6109,BS-0294-0179,17
6110,BS-6330-6249,36
6111,BS-1091-4987,7
6112,BS-0169-6523,7
6113,BS-7779-5724,11
6114,BS-8867-2524,35
6115,BS-9152-2238,36
6116,BS-1502-9996,12
6117,BS-2800-1872,31
6118,BS-0800-2399,24
6119,BS-3216-4135,36
6120,BS-0045-5480,15
6121,BS-2708-3544,33
6122,BS-2710-6812,18
6123,BS-6354-7850,35
6124,BS-9437-0037,17
6125,BS-7483-4348,17
6126,BS-7552-3294,6
6127,BS-4870-1206,11
6128,BS-3615-3201,27
6129,BS-0303-7018,27
6130,BS-6962-1004,35
6131,BS-9404-2700,16
6132,BS-6400-6900,6
6133,BS-4452-4249,7
6134,BS-3049-0852,20
6135,BS-3452-4144,17
6136,BS-8989-0632,17
6137,BS-7899-0569,38
6138,BS-9976-0690,30
6139,BS-4917-0935,4
6140,BS-3764-9934,28
6141,BS-4558-8979,4
6142,BS-1998-0209,33
6143,BS-9181-6181,38
6144,BS-8809-9316,30
6145,BS-0851-8541,8
6146,BS-8968-7882,14
6147,BS-9596-7141,17
6148,BS-4004-4148,36
6149,BS-4432-9561,38
6150,BS-2861-1257,21
6151,BS-4262-8195,6
6152,BS-2079-8097,38
6153,BS-2888-3775,3
6154,BS-7437-1801,21
6155,BS-5919-5906,38
6156,BS-0861-7163,6
6157,BS-0008-5957,1
6158,BS-1794-8246,6
6159,BS-6741-5532,21
6160,BS-6573-4860,31
6161,BS-5105-3948,34
6162,BS-5025-9515,15
6163,BS-9241-0311,38
6164,BS-6779-4952,9
6165,BS-8266-7058,26
6166,BS-8173-1251,20
6167,BS-5150-4589,10
6168,BS-8117-0668,12
6169,BS-1579-8076,6
6170,BS-9423-3786,10
6171,BS-9988-7800,3
6172,BS-6793-8928,10
6173,BS-8687-3230,12
6174,BS-3300-0270,38
6175,BS-7728-1123,10
6176,BS-6833-7309,7
6177,BS-7320-1120,9
6178,BS-4681-7092,20
6179,BS-0670-6809,9
6180,BS-4068-2595,30
6181,BS-6957-8959,35
6182,BS-2426-6426,37
6183,BS-9061-2106,10
6184,BS-9988-4683,16
6185,BS-9485-7001,5
6186,BS-5514-9974,8
6187,BS-2221-0312,3
6188,BS-2412-4112,11
6189,BS-5856-4320,35
6190,BS-3589-5201,11
6191,BS-2157-5774,6
6192,BS-5328-4498,37
6193,BS-4612-7122,17
6194,BS-1592-7502,20
6195,BS-0111-6310,31
6196,BS-2523-2939,13
6197,BS-4516-4796,19
6198,BS-5249-1082,10
6199,BS-9595-4262,7
6200,BS-0828-6353,19
6201,BS-5398-1776,8
6202,BS-4461-3097,20
6203,BS-1394-0595,14
6204,BS-7464-5749,26
6205,BS-0285-4440,22
6206,BS-0772-4049,30
6207,BS-1319-9139,25
6208,BS-4338-6351,19
6209,BS-0547-6818,24
6210,BS-5066-8371,33
6211,BS-3564-4819,20
6212,BS-8446-4124,34
6213,BS-7925-5239,15
6214,BS-3935-3041,14
6215,BS-2742-2255,34
6216,BS-3891-0045,22
6217,BS-9588-9246,22
6218,BS-6314-8962,18
6219,BS-5364-1668,22
6220,BS-4208-6627,9
6221,BS-6009-8311,16
6222,BS-4136-0727,36
6223,BS-0486-7215,17
6224,BS-9650-9278,2
6225,BS-8219-9881,28
6226,BS-0933-4303,25
6227,BS-6013-6015,37
6228,BS-6980-7514,5
6229,BS-3214-6977,18
6230,BS-6104-9491,33
6231,BS-7501-3299,4
6232,BS-5219-2125,14
6233,BS-0274-3240,15
6234,BS-8529-7987,21
6235,BS-9957-7357,26
6236,BS-7496-1112,14
6237,BS-8816-5131,25
6238,BS-3962-2900,31
6239,BS-2672-7080,14
6240,BS-0546-0984,28
6241,BS-7948-3558,29
6242,BS-5163-5940,31
6243,BS-4791-4686,27
6244,BS-2971-7310,33
6245,BS-9206-6967,10
6246,BS-2609-3655,4
6247,BS-4159-4019,30
6248,BS-2946-9924,22
6249,BS-3314-4880,17
6250,BS-5386-4632,37
6251,BS-7448-9249,5
6252,BS-8595-0899,22
6253,BS-2710-0835,32
6254,BS-0143-9545,37
6255,BS-2534-4676,25
6256,BS-6531-8091,25
6257,BS-4707-0528,12
6258,BS-2740-5604,34
6259,BS-2526-6050,27
6260,BS-0928-7409,37
6261,BS-7519-8021,23
6262,BS-4122-8571,26
6263,BS-1549-5463,1
6264,BS-5271-4857,34
6265,BS-6544-6390,26
6266,BS-2644-3658,20
6267,BS-2024-0686,26
6268,BS-5563-5080,17
6269,BS-6289-9551,32
6270,BS-1868-1168,1
6271,BS-6346-4879,25
6272,BS-9951-5204,37
6273,BS-7416-1046,19
6274,BS-9290-3906,17
6275,BS-4100-1647,5
6276,BS-0391-1494,33
6277,BS-6519-6660,2
6278,BS-9411-8707,2
6279,BS-9745-0445,3
6280,BS-9519-5154,21
6281,BS-2561-1830,11
6282,BS-6074-2272,11
6283,BS-6035-0090,35
6284,BS-7382-8345,30
6285,BS-5738-8134,9
6286,BS-8895-1054,12
6287,BS-3797-8713,24
6288,BS-8240-8437,20
6289,BS-6608-2092,3
6290,BS-8141-7794,10
6291,BS-3248-3961,1
6292,BS-5896-1227,3
6293,BS-4873-5426,18
6294,BS-1026-0194,13
6295,BS-2392-2163,21
6296,BS-2434-0099,33
6297,BS-7002-6006,7
6298,BS-1072-8989,22
6299,BS-1210-8358,23
6300,BS-2071-3381,34
6301,BS-0085-0189,22
6302,BS-3775-9098,6
6303,BS-5370-9585,5
6304,BS-6649-6848,11
6305,BS-0740-6620,26
6306,BS-2538-3885,19
6307,BS-1699-7396,30
6308,BS-0472-1630,33
6309,BS-2040-9823,37
6310,BS-9672-5788,36
6311,BS-6870-6247,14
6312,BS-0121-6892,19
6313,BS-3819-5914,19
6314,BS-9813-0762,20
6315,BS-3820-0419,6
6316,BS-5647-8248,31
6317,BS-1260-5483,2
6318,BS-2995-3976,17
6319,BS-0488-9040,8
6320,BS-8796-6553,13
6321,BS-0985-4041,10
6322,BS-3283-0490,5
6323,BS-0946-5867,35
6324,BS-4116-6342,35
6325,BS-1330-4370,30
6326,BS-6919-7763,19
6327,BS-4340-0069,23
6328,BS-4711-3121,8
6329,BS-4662-0883,10
6330,BS-1853-3801,31
6331,BS-1909-1180,9
6332,BS-4174-5587,21
6333,BS-0271-8796,11
6334,BS-2738-5095,1
6335,BS-6721-3884,10
6336,BS-5505-9251,25
6337,BS-3442-6996,17
6338,BS-8376-9836,8
6339,BS-1981-9194,12
6340,BS-3174-3413,10
6341,BS-8311-4884,30
6342,BS-0059-5395,15
6343,BS-3405-9727,28
6344,BS-0390-6650,27
6345,BS-7763-0726,2
6346,BS-4510-0162,15
6347,BS-0962-2391,34
6348,BS-3109-5755,10
6349,BS-3035-1640,5
6350,BS-6334-3183,16
6351,BS-3023-2453,14
6352,BS-5901-7694,29
6353,BS-4598-6296,16
6354,BS-8660-7422,33
6355,BS-9314-3634,22
6356,BS-6632-4387,36
6357,BS-4671-7433,29
6358,BS-9940-1510,20
6359,BS-1438-0383,7
6360,BS-0899-0129,28
6361,BS-5154-0684,13
6362,BS-1904-4036,38
6363,BS-7922-2232,34
6364,BS-6735-2623,27
6365,BS-2949-3928,11
6366,BS-5375-0749,33
6367,BS-1665-8509,3
6368,BS-3596-9823,35
6369,BS-6634-6915,36
6370,BS-1634-4306,1
6371,BS-6485-7506,3
6372,BS-3957-6794,7
6373,BS-9143-3084,23
6374,BS-3383-9718,16
6375,BS-3095-5049,5
6376,BS-8387-4446,3
6377,BS-2461-3369,8
6378,BS-1502-8914,15
6379,BS-8394-4792,37
6380,BS-8510-5875,21
6381,BS-1824-3161,1
6382,BS-9490-6894,31
6383,BS-2182-7993,20
6384,BS-3645-8664,15
6385,BS-3969-8540,12
6386,BS-8392-1596,6
6387,BS-4322-0583,31
6388,BS-8080-5104,25
6389,BS-3417-1074,13
6390,BS-1161-3361,12
6391,BS-4452-2994,11
6392,BS-7601-3819,37
6393,BS-2826-3015,26
6394,BS-5123-0480,1
6395,BS-7871-6252,22
6396,BS-2893-3132,8
6397,BS-8936-3871,13
6398,BS-9363-1532,12
6399,BS-8811-9313,14
6400,BS-0703-1171,20
6401,BS-1189-1091,34
6402,BS-1480-3358,32
6403,BS-6602-4008,9
6404,BS-9325-5035,7
6405,BS-2929-7023,6
6406,BS-8301-8416,24
6407,BS-9050-7766,37
6408,BS-9940-6825,6
6409,BS-2066-3553,30
6410,BS-6206-6723,34
6411,BS-4834-0759,35
6412,BS-6550-5870,29
6413,BS-7007-3206,11
6414,BS-2267-1914,33
6415,BS-2938-7807,33
6416,BS-9880-1294,21
6417,BS-7563-4638,31
6418,BS-7508-6997,4
6419,BS-7157-8367,13
6420,BS-3189-1909,4
6421,BS-7065-7120,7
6422,BS-0547-0327,20
6423,BS-5978-6952,18
6424,BS-7952-4373,37
6425,BS-8282-5670,37
6426,BS-2755-5413,16
6427,BS-9383-9198,37
6428,BS-2238-0169,26
6429,BS-8200-8250,1
6430,BS-9631-5651,3
6431,BS-5522-9260,2
6432,BS-5232-4165,21
6433,BS-2713-2381,34
6434,BS-4739-3164,33
6435,BS-4807-2944,9
6436,BS-6157-9090,30
6437,BS-7223-9421,30
6438,BS-2911-5502,19
6439,BS-9628-8257,3
6440,BS-4799-4431,15
6441,BS-9475-4250,36
6442,BS-3745-5756,33
6443,BS-3035-8842,22
6444,BS-6523-5368,32
6445,BS-4263-7299,34
6446,BS-1919-2567,5
6447,BS-4053-6885,27
6448,BS-5862-6131,24
6449,BS-6767-8376,12
6450,BS-9745-4288,24
6451,BS-4293-7297,27
6452,BS-5494-3019,31
6453,BS-1761-5757,28
6454,BS-3454-4190,24
6455,BS-4877-0975,6
6456,BS-6144-4336,35
6457,BS-8776-1267,28
6458,BS-8486-6826,10
6459,BS-9989-6208,5
6460,BS-8179-7727,14
6461,BS-4685-0734,37
6462,BS-7397-5350,9
6463,BS-0180-0439,14
6464,BS-8250-6395,37
6465,BS-4908-9102,18
6466,BS-7925-6098,11
6467,BS-7982-4744,30
6468,BS-9751-3454,2
6469,BS-8499-9286,30
6470,BS-0787-5050,7
6471,BS-0321-8319,5
6472,BS-4570-9417,33
6473,BS-3231-5353,21
6474,BS-2114-2317,20
6475,BS-8026-4611,8
6476,BS-5652-2255,24
6477,BS-1266-5760,32
6478,BS-8183-4174,38
6479,BS-6545-0402,14
6480,BS-2643-1555,34
6481,BS-8978-6980,35
6482,BS-5844-8788,10
6483,BS-5906-8635,24
6484,BS-8633-7159,16
6485,BS-4911-9794,4
6486,BS-5073-7853,13
6487,BS-1728-0026,30
6488,BS-5507-7025,22
6489,BS-5381-0766,30
6490,BS-0753-9577,15
6491,BS-1188-3092,5
6492,BS-1703-6286,4
6493,BS-0476-5158,2
6494,BS-3152-1466,5
6495,BS-7574-3910,15
6496,BS-2675-1038,7
6497,BS-1914-1987,37
6498,BS-3248-2670,37
6499,BS-7020-6442,23
6500,BS-2639-0292,35
6501,BS-7785-2540,2
6502,BS-2591-4454,9
6503,BS-3461-6148,22
6504,BS-5090-1802,37
6505,BS-9886-0922,9
6506,BS-5107-8129,30
6507,BS-8030-6390,9
6508,BS-2383-9283,15
6509,BS-1925-3568,4
6510,BS-3889-3804,18
6511,BS-2152-7348,21
6512,BS-3421-5098,6
6513,BS-4628-1170,15
6514,BS-8984-4032,26
6515,BS-7341-3149,6
6516,BS-7486-3322,26
6517,BS-2159-2641,36
6518,BS-4483-4944,8
6519,BS-4580-7441,20
6520,BS-8662-4991,12
6521,BS-7478-5134,7
6522,BS-2938-4056,37
6523,BS-7442-5020,38
6524,BS-9341-6249,10
6525,BS-0880-7379,33
6526,BS-3321-2632,29
6527,BS-9870-1932,5
6528,BS-0922-6148,11
6529,BS-5887-9266,23
6530,BS-3383-7973,23
6531,BS-2444-0817,18
6532,BS-9813-0209,24
6533,BS-9311-7585,37
6534,BS-7406-5667,30
6535,BS-2686-0165,18
6536,BS-7998-2734,8
6537,BS-4002-7007,9
6538,BS-7086-9184,3
6539,BS-3508-5257,4
6540,BS-6150-9072,26
6541,BS-9685-5148,23
6542,BS-9795-8723,30
6543,BS-4376-1262,4
6544,BS-5876-4031,37
6545,BS-3131-3180,34
6546,BS-8661-5950,24
6547,BS-6126-4434,9
6548,BS-5544-1845,22
6549,BS-8581-4212,35
6550,BS-4182-5555,17
6551,BS-7464-9518,35
6552,BS-3758-5073,36
6553,BS-0567-9265,27
6554,BS-6190-6143,5
6555,BS-4182-7387,21
6556,BS-3888-6197,15
6557,BS-1028-6591,25
6558,BS-7991-5235,7
6559,BS-4527-8344,29
6560,BS-7084-2577,20
6561,BS-6156-5199,36
6562,BS-9430-3505,36
6563,BS-2826-8047,21
6564,BS-0419-3392,33
6565,BS-9991-5764,35
6566,BS-9251-4790,17
6567,BS-6032-7532,3
6568,BS-8001-0511,27
6569,BS-1068-0874,8
6570,BS-7927-3698,20
6571,BS-9516-3545,25
6572,BS-9671-5870,17
6573,BS-6511-7827,3
6574,BS-6680-1237,14
6575,BS-3608-2849,2
6576,BS-9619-7202,32
6577,BS-3853-5301,28
6578,BS-1828-7605,9
6579,BS-4428-4583,36
6580,BS-1487-6899,15
6581,BS-2203-8677,19
6582,BS-3292-5686,25
6583,BS-9807-1333,18
6584,BS-0040-6110,33
6585,BS-5866-5292,21
6586,BS-7430-1628,32
6587,BS-0003-4013,8
6588,BS-6916-9345,14
6589,BS-5871-4957,3
6590,BS-4443-0377,25
6591,BS-9797-3306,25
6592,BS-2933-7079,7
6593,BS-1090-9824,3
6594,BS-4335-2825,16
6595,BS-6177-8619,3
6596,BS-0255-9511,20
6597,BS-3179-1535,30
6598,BS-6754-8983,7
6599,BS-5704-5776,38
6600,BS-0649-9211,31
6601,BS-5430-2173,36
6602,BS-5072-2187,28
6603,BS-2275-6846,28
6604,BS-7204-0700,16
6605,BS-7831-8220,27
6606,BS-2118-9200,2
6607,BS-4661-2129,24
6608,BS-5994-5793,16
6609,BS-0646-0843,15
6610,BS-9728-2059,12
6611,BS-8784-6774,33
6612,BS-7503-2391,4
6613,BS-8679-2845,17
6614,BS-4565-2479,10
6615,BS-2822-8068,2
6616,BS-4411-5166,1
6617,BS-7491-1054,36
6618,BS-6926-2452,33
6619,BS-7894-1244,17
6620,BS-7250-7614,8
6621,BS-6059-1568,28
6622,BS-3228-1568,16
6623,BS-3444-3278,28
6624,BS-4557-8572,35
6625,BS-8899-3430,38
6626,BS-2445-6170,29
6627,BS-5017-1379,33
6628,BS-7342-8665,26
6629,BS-9334-2520,19
6630,BS-0124-1820,13
6631,BS-7673-0009,36
6632,BS-7910-8987,31
6633,BS-8924-3566,11
6634,BS-3246-9577,26
6635,BS-2930-9267,14
6636,BS-2696-2474,9
6637,BS-6074-9520,3
6638,BS-3537-4471,29
6639,BS-6340-3499,4
6640,BS-4294-5740,4
6641,BS-7840-8433,3
6642,BS-2756-9891,23
6643,BS-9742-5379,32
6644,BS-8215-3238,1
6645,BS-1777-0828,6
6646,BS-0060-9975,7
6647,BS-9242-4294,14
6648,BS-5361-0267,26
6649,BS-5977-1063,30
6650,BS-4515-4994,32
6651,BS-6817-0338,10
6652,BS-7817-8862,38
6653,BS-6078-7671,19
6654,BS-0760-5758,2
6655,BS-2339-4589,10
6656,BS-5160-2665,24
6657,BS-7301-4848,33
6658,BS-0244-8968,5
6659,BS-8388-8620,30
6660,BS-1895-8867,38
6661,BS-1005-2324,2
6662,BS-9118-0931,9
6663,BS-3248-4123,29
6664,BS-2903-0468,17
6665,BS-5083-3013,33
6666,BS-8068-9056,30
6667,BS-6374-7396,32
6668,BS-3160-3123,2
6669,BS-2315-6962,37
6670,BS-7575-5103,4
6671,BS-2623-7730,1
6672,BS-4064-3453,38
6673,BS-7724-1545,29
6674,BS-6666-0589,15
6675,BS-1712-2516,31
6676,BS-1326-8503,27
6677,BS-4395-6426,38
6678,BS-9156-2221,34
6679,BS-5878-8609,17
6680,BS-5080-1965,1
6681,BS-5677-9725,23
6682,BS-6232-6322,12
6683,BS-3105-7718,5
6684,BS-9834-5958,6
6685,BS-7879-3419,15
6686,BS-4246-3314,2
6687,BS-2595-3638,8
6688,BS-1512-4742,28
6689,BS-0203-5470,4
6690,BS-9133-2742,16
6691,BS-8437-6672,4
6692,BS-0416-6738,36
6693,BS-8132-2941,14
6694,BS-4775-7194,5
6695,BS-1754-3588,22
6696,BS-1319-9514,35
6697,BS-4712-7348,30
6698,BS-4594-8696,21
6699,BS-1004-3920,15
6700,BS-7500-6872,33
6701,BS-8381-9626,35
6702,BS-0737-9530,35
6703,BS-5834-4856,3
6704,BS-7916-9270,10
6705,BS-9250-8469,26
6706,BS-9785-4983,35
6707,BS-7878-9631,11
6708,BS-7330-6212,2
6709,BS-3397-6664,10
6710,BS-5942-8984,34
6711,BS-3106-9848,4
6712,BS-4880-7870,31
6713,BS-5614-1799,4
6714,BS-0511-1799,12
6715,BS-2107-6926,20
6716,BS-3471-8101,8
6717,BS-7432-2452,13
6718,BS-1590-7230,16
6719,BS-0157-0646,18
6720,BS-0723-5822,36
6721,BS-3065-6900,5
6722,BS-4159-0437,31
6723,BS-2789-0987,28
6724,BS-2029-5461,22
6725,BS-2963-6111,17
6726,BS-1353-8988,12
6727,BS-5013-7466,25
6728,BS-3058-1172,9
6729,BS-6119-0925,10
6730,BS-3206-7392,7
6731,BS-2819-4721,18
6732,BS-1575-0568,38
6733,BS-5103-5651,7
6734,BS-8972-3271,26
6735,BS-1170-9421,28
6736,BS-8505-7775,9
6737,BS-1522-1506,27
6738,BS-7416-8061,31
6739,BS-5791-0588,17
6740,BS-8548-3890,32
6741,BS-3541-1978,25
6742,BS-0575-6226,11
6743,BS-0289-9736,36
6744,BS-5461-4160,24
6745,BS-1524-2761,19
6746,BS-6318-9191,15
6747,BS-2825-2119,4
6748,BS-3919-1566,30
6749,BS-8993-5144,10
6750,BS-2854-4955,15
6751,BS-8983-9621,10
6752,BS-6639-0685,13
6753,BS-9405-7149,36
6754,BS-9048-2552,14
6755,BS-7562-6738,1
6756,BS-0197-2931,36
6757,BS-7409-6171,29
6758,BS-1913-0789,27
6759,BS-4818-7323,17
6760,BS-8142-9431,22
6761,BS-3799-3171,34
6762,BS-6569-0638,25
6763,BS-7134-9673,19
6764,BS-7555-7395,16
6765,BS-8176-8924,14
6766,BS-6226-3578,1
6767,BS-7882-1087,33
6768,BS-1204-7111,23
6769,BS-9757-4455,14
6770,BS-2425-7092,33
6771,BS-0303-8710,12
6772,BS-4831-8163,3
6773,BS-5425-2506,27
6774,BS-9250-7384,10
6775,BS-1623-6897,31
6776,BS-4224-3395,11
6777,BS-3407-6535,24
6778,BS-5603-9685,21
6779,BS-2680-2485,7
6780,BS-3814-0846,19
6781,BS-4699-6482,19
6782,BS-8426-5866,7
6783,BS-9774-2553,27
6784,BS-4782-3373,36
6785,BS-9570-7178,31
6786,BS-8844-1515,19
6787,BS-0662-1771,30
6788,BS-3903-1287,32
6789,BS-5126-2397,36
6790,BS-7027-8032,1
6791,BS-0382-5542,12
6792,BS-0782-6034,18
6793,BS-3447-3012,2
6794,BS-6697-0463,22
6795,BS-0813-8600,1
6796,BS-5531-6589,34
6797,BS-0590-7517,11
6798,BS-1790-0917,1
6799,BS-4003-9705,6
6800,BS-5637-2486,24
6801,BS-3022-8771,5
6802,BS-1035-6616,21
6803,BS-4747-6934,30
6804,BS-8203-8101,26
6805,BS-9612-3092,36
6806,BS-4495-9417,13
6807,BS-4457-6115,10
6808,BS-2598-4463,38
6809,BS-6155-7281,20
6810,BS-2750-1910,23
6811,BS-7077-1487,2
6812,BS-0013-6492,32
6813,BS-1285-1062,16
6814,BS-6729-3656,30
6815,BS-5529-4058,23
6816,BS-8107-2143,3
6817,BS-9740-2697,19
6818,BS-5527-0078,34
6819,BS-1611-5742,29
6820,BS-2225-3160,25
6821,BS-6594-5538,27
6822,BS-5751-0676,2
6823,BS-4016-0061,9
6824,BS-4326-0347,32
6825,BS-6220-2556,38
6826,BS-6512-2985,18
6827,BS-8835-7175,30
6828,BS-9850-4178,23
6829,BS-7287-7278,20
6830,BS-1328-9584,19
6831,BS-1187-7687,13
6832,BS-8821-7892,11
6833,BS-1266-8475,19
6834,BS-3445-6071,8
6835,BS-5558-0567,23
6836,BS-2043-1908,23
6837,BS-4754-3509,13
6838,BS-7538-0197,17
6839,BS-4777-0780,23
6840,BS-5550-3323,31
6841,BS-1284-1019,35
6842,BS-2426-1146,7
6843,BS-8498-1275,14
6844,BS-3127-1644,8
6845,BS-9843-3717,22
6846,BS-2967-6557,38
6847,BS-0216-6584,37
6848,BS-1594-2850,26
6849,BS-5647-8458,8
6850,BS-4227-7150,37
6851,BS-8788-9046,16
6852,BS-0790-7792,5
6853,BS-8036-8768,18
6854,BS-7700-7178,13
6855,BS-2801-3488,15
6856,BS-5395-3378,18
6857,BS-4459-0602,22
6858,BS-1838-2093,30
6859,BS-0900-4481,24
6860,BS-3634-7688,38
6861,BS-0790-6691,33
6862,BS-6488-4626,8
6863,BS-5168-5597,11
6864,BS-9439-8856,35
6865,BS-2074-0187,18
6866,BS-9469-1594,34
6867,BS-7729-0954,36
6868,BS-5595-4891,31
6869,BS-1811-7174,23
6870,BS-8416-1162,13
6871,BS-3320-8683,20
6872,BS-2181-4084,16
6873,BS-9523-9113,22
6874,BS-1686-0180,1
6875,BS-7160-6606,37
6876,BS-1210-7757,29
6877,BS-4663-0955,35
6878,BS-3615-0872,7
6879,BS-5835-9454,33
6880,BS-9944-7160,18
6881,BS-7412-8464,8
6882,BS-9506-5362,3
6883,BS-0132-2700,4
6884,BS-8117-8294,6
6885,BS-1062-8916,14
6886,BS-1174-4519,21
6887,BS-7318-7910,4
6888,BS-4929-8793,6
6889,BS-2088-0689,9
6890,BS-0848-8751,13
6891,BS-5647-5719,7
6892,BS-7013-0367,27
6893,BS-0519-4038,6
6894,BS-8594-6144,10
6895,BS-3921-8019,13
6896,BS-7897-5298,12
6897,BS-2184-8466,7
6898,BS-3130-6610,24
6899,BS-2409-9654,38
6900,BS-9281-7825,7
6901,BS-6690-3011,3
6902,BS-3893-6066,18
6903,BS-1442-0144,30
6904,BS-2786-2523,6
6905,BS-7019-6668,1
6906,BS-3709-2861,15
6907,BS-5419-5709,19
6908,BS-0579-7185,8
6909,BS-4173-2788,15
